stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000052754,9606.ENSP00000267101,DCN,ERBB3,9606,0.913,0,0,0.0,0.0,0.094,0.9,0.126
9606.ENSP00000052754,9606.ENSP00000265171,DCN,EGF,9606,0.917,0,0,0.0,0.0,0.042,0.0,0.916
9606.ENSP00000052754,9606.ENSP00000269571,DCN,ERBB2,9606,0.958,0,0,0.0,0.042,0.094,0.9,0.578
9606.ENSP00000052754,9606.ENSP00000275493,DCN,EGFR,9606,0.999,0,0,0.0,0.083,0.537,0.9,0.986
9606.ENSP00000230990,9606.ENSP00000269571,HBEGF,ERBB2,9606,0.944,0,0,0.0,0.0,0.0,0.4,0.911
9606.ENSP00000230990,9606.ENSP00000244869,HBEGF,EREG,9606,0.959,0,0,0.0,0.127,0.0,0.4,0.928
9606.ENSP00000230990,9606.ENSP00000267101,HBEGF,ERBB3,9606,0.991,0,0,0.0,0.0,0.0,0.4,0.986
9606.ENSP00000230990,9606.ENSP00000265171,HBEGF,EGF,9606,0.992,0,0,0.0,0.0,0.0,0.4,0.988
9606.ENSP00000230990,9606.ENSP00000275493,HBEGF,EGFR,9606,0.999,0,0,0.0,0.0,0.812,0.9,0.998
9606.ENSP00000244869,9606.ENSP00000269571,EREG,ERBB2,9606,0.86,0,0,0.0,0.0,0.0,0.65,0.616
9606.ENSP00000244869,9606.ENSP00000265171,EREG,EGF,9606,0.958,0,0,0.0,0.0,0.405,0.4,0.893
9606.ENSP00000244869,9606.ENSP00000267101,EREG,ERBB3,9606,0.982,0,0,0.0,0.0,0.0,0.65,0.952
9606.ENSP00000244869,9606.ENSP00000275493,EREG,EGFR,9606,0.999,0,0,0.0,0.042,0.966,0.9,0.996
9606.ENSP00000261769,9606.ENSP00000265171,CDH1,EGF,9606,0.852,0,0,0.0,0.043,0.0,0.0,0.851
9606.ENSP00000261769,9606.ENSP00000267101,CDH1,ERBB3,9606,0.856,0,0,0.0,0.204,0.108,0.0,0.813
9606.ENSP00000261769,9606.ENSP00000269571,CDH1,ERBB2,9606,0.97,0,0,0.0,0.139,0.108,0.0,0.964
9606.ENSP00000261769,9606.ENSP00000275493,CDH1,EGFR,9606,0.999,0,0,0.0,0.055,0.815,0.0,0.995
9606.ENSP00000262995,9606.ENSP00000265171,GAB1,EGF,9606,0.826,0,0,0.0,0.044,0.046,0.4,0.72
9606.ENSP00000262995,9606.ENSP00000263967,GAB1,PIK3CA,9606,0.92,0,0,0.0,0.06,0.041,0.9,0.224
9606.ENSP00000262995,9606.ENSP00000267101,GAB1,ERBB3,9606,0.932,0,0,0.0,0.049,0.071,0.9,0.327
9606.ENSP00000262995,9606.ENSP00000269571,GAB1,ERBB2,9606,0.948,0,0,0.0,0.049,0.314,0.9,0.3
9606.ENSP00000262995,9606.ENSP00000275493,GAB1,EGFR,9606,0.999,0,0,0.0,0.044,0.877,0.9,0.986
9606.ENSP00000263967,9606.ENSP00000265171,PIK3CA,EGF,9606,0.746,0,0,0.0,0.0,0.0,0.4,0.595
9606.ENSP00000263967,9606.ENSP00000264033,PIK3CA,CBL,9606,0.887,0,0,0.0,0.06,0.629,0.65,0.186
9606.ENSP00000263967,9606.ENSP00000269571,PIK3CA,ERBB2,9606,0.992,0,0,0.0,0.0,0.115,0.9,0.927
9606.ENSP00000263967,9606.ENSP00000267101,PIK3CA,ERBB3,9606,0.993,0,0,0.0,0.0,0.597,0.9,0.856
9606.ENSP00000263967,9606.ENSP00000275493,PIK3CA,EGFR,9606,0.999,0,0,0.0,0.0,0.79,0.9,0.976
9606.ENSP00000264033,9606.ENSP00000267101,CBL,ERBB3,9606,0.732,0,0,0.0,0.0,0.489,0.0,0.498
9606.ENSP00000264033,9606.ENSP00000265171,CBL,EGF,9606,0.859,0,0,0.0,0.0,0.0,0.5,0.731
9606.ENSP00000264033,9606.ENSP00000269571,CBL,ERBB2,9606,0.944,0,0,0.0,0.0,0.8,0.0,0.734
9606.ENSP00000264033,9606.ENSP00000275493,CBL,EGFR,9606,0.999,0,0,0.0,0.042,0.996,0.9,0.994
9606.ENSP00000265171,9606.ENSP00000269571,EGF,ERBB2,9606,0.999,0,0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000265171,9606.ENSP00000275493,EGF,EGFR,9606,0.999,0,0,0.0,0.128,0.999,0.9,0.999
9606.ENSP00000265171,9606.ENSP00000267101,EGF,ERBB3,9606,0.999,0,0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000267101,9606.ENSP00000275493,ERBB3,EGFR,9606,0.999,0,0,0.061,0.042,0.986,0.8,0.984
9606.ENSP00000267101,9606.ENSP00000269571,ERBB3,ERBB2,9606,0.999,0,0,0.081,0.086,0.997,0.9,0.984
9606.ENSP00000269571,9606.ENSP00000275493,ERBB2,EGFR,9606,0.999,0,0,0.064,0.08,0.998,0.9,0.983
9606.ENSP00000265171,9606.ENSP00000335153,EGF,HSP90AA1,9606,0.76,0,0,0.0,0.0,0.0,0.5,0.541
9606.ENSP00000265171,9606.ENSP00000362680,EGF,SRC,9606,0.922,0,0,0.0,0.0,0.0,0.4,0.876
9606.ENSP00000265171,9606.ENSP00000398632,EGF,CD44,9606,0.922,0,0,0.0,0.0,0.0,0.0,0.922
9606.ENSP00000265171,9606.ENSP00000401303,EGF,SHC1,9606,0.924,0,0,0.0,0.052,0.292,0.4,0.834
9606.ENSP00000265171,9606.ENSP00000287842,EGF,NRG1,9606,0.972,0,0,0.0,0.042,0.423,0.4,0.927
9606.ENSP00000265171,9606.ENSP00000376345,EGF,GRB2,9606,0.995,0,0,0.0,0.0,0.0,0.4,0.993
9606.ENSP00000265171,9606.ENSP00000269571,EGF,ERBB2,9606,0.999,0,0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000265171,9606.ENSP00000275493,EGF,EGFR,9606,0.999,0,0,0.0,0.128,0.999,0.9,0.999
9606.ENSP00000265171,9606.ENSP00000342235,EGF,ERBB4,9606,0.999,0,0,0.0,0.136,0.071,0.65,0.997
9606.ENSP00000265171,9606.ENSP00000267101,EGF,ERBB3,9606,0.999,0,0,0.0,0.128,0.314,0.9,0.998
9606.ENSP00000267101,9606.ENSP00000335153,ERBB3,HSP90AA1,9606,0.916,0,0,0.0,0.0,0.237,0.5,0.797
9606.ENSP00000267101,9606.ENSP00000362680,ERBB3,SRC,9606,0.968,0,0,0.0,0.044,0.389,0.9,0.525
9606.ENSP00000267101,9606.ENSP00000376345,ERBB3,GRB2,9606,0.999,0,0,0.0,0.0,0.893,0.9,0.975
9606.ENSP00000267101,9606.ENSP00000401303,ERBB3,SHC1,9606,0.999,0,0,0.0,0.0,0.907,0.9,0.976
9606.ENSP00000267101,9606.ENSP00000342235,ERBB3,ERBB4,9606,0.999,0,0,0.061,0.06,0.622,0.9,0.983
9606.ENSP00000267101,9606.ENSP00000275493,ERBB3,EGFR,9606,0.999,0,0,0.061,0.042,0.986,0.8,0.984
9606.ENSP00000267101,9606.ENSP00000287842,ERBB3,NRG1,9606,0.999,0,0,0.0,0.0,0.992,0.9,0.999
9606.ENSP00000267101,9606.ENSP00000269571,ERBB3,ERBB2,9606,0.999,0,0,0.081,0.086,0.997,0.9,0.984
9606.ENSP00000269571,9606.ENSP00000342235,ERBB2,ERBB4,9606,0.999,0,0,0.055,0.0,0.85,0.9,0.983
9606.ENSP00000269571,9606.ENSP00000287842,ERBB2,NRG1,9606,0.999,0,0,0.0,0.0,0.898,0.9,0.998
