stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000264972,9606.ENSP00000346671,ZAP70,FYN,9606,0.993,0,0.0,0.085,0.128,0.339,0.9,0.892
9606.ENSP00000264972,9606.ENSP00000354782,ZAP70,CD247,9606,0.999,0,0.0,0.0,0.8,0.992,0.9,0.998
9606.ENSP00000264972,9606.ENSP00000477713,ZAP70,LCK,9606,0.999,0,0.0,0.086,0.773,0.829,0.9,0.986
9606.ENSP00000264972,9606.ENSP00000472929,ZAP70,VAV1,9606,0.999,0,0.0,0.0,0.149,0.63,0.9,0.993
9606.ENSP00000324890,9606.ENSP00000411355,CD28,PTPRC,9606,0.8,0,0.0,0.0,0.172,0.0,0.0,0.769
9606.ENSP00000324890,9606.ENSP00000346671,CD28,FYN,9606,0.867,0,0.0,0.0,0.117,0.0,0.4,0.77
9606.ENSP00000324890,9606.ENSP00000472929,CD28,VAV1,9606,0.879,0,0.0,0.0,0.104,0.292,0.4,0.72
9606.ENSP00000324890,9606.ENSP00000386559,CD28,CD8A,9606,0.961,0,0.0,0.0,0.145,0.0,0.0,0.956
9606.ENSP00000324890,9606.ENSP00000354782,CD28,CD247,9606,0.981,0,0.0,0.0,0.275,0.0,0.0,0.975
9606.ENSP00000324890,9606.ENSP00000477713,CD28,LCK,9606,0.998,0,0.0,0.0,0.251,0.0,0.4,0.996
9606.ENSP00000346671,9606.ENSP00000472929,FYN,VAV1,9606,0.959,0,0.0,0.0,0.074,0.474,0.4,0.877
9606.ENSP00000346671,9606.ENSP00000386559,FYN,CD8A,9606,0.964,0,0.0,0.0,0.137,0.056,0.0,0.96
9606.ENSP00000346671,9606.ENSP00000364898,FYN,SYK,9606,0.983,0,0.0,0.094,0.085,0.339,0.4,0.957
9606.ENSP00000346671,9606.ENSP00000411355,FYN,PTPRC,9606,0.988,0,0.0,0.0,0.142,0.333,0.9,0.82
9606.ENSP00000346671,9606.ENSP00000354782,FYN,CD247,9606,0.993,0,0.0,0.0,0.227,0.553,0.9,0.822
9606.ENSP00000346671,9606.ENSP00000477713,FYN,LCK,9606,0.998,0,0.0,0.063,0.162,0.292,0.9,0.981
9606.ENSP00000354782,9606.ENSP00000411355,CD247,PTPRC,9606,0.881,0,0.0,0.0,0.304,0.292,0.4,0.645
9606.ENSP00000354782,9606.ENSP00000472929,CD247,VAV1,9606,0.887,0,0.0,0.0,0.153,0.095,0.5,0.742
9606.ENSP00000354782,9606.ENSP00000477713,CD247,LCK,9606,0.996,0,0.0,0.0,0.495,0.808,0.5,0.945
9606.ENSP00000354782,9606.ENSP00000364898,CD247,SYK,9606,0.997,0,0.0,0.0,0.133,0.235,0.9,0.966
9606.ENSP00000354782,9606.ENSP00000386559,CD247,CD8A,9606,0.998,0,0.0,0.0,0.825,0.0,0.9,0.932
9606.ENSP00000364898,9606.ENSP00000411355,SYK,PTPRC,9606,0.772,0,0.0,0.0,0.272,0.097,0.0,0.681
9606.ENSP00000364898,9606.ENSP00000386559,SYK,CD8A,9606,0.96,0,0.0,0.0,0.138,0.045,0.9,0.575
9606.ENSP00000364898,9606.ENSP00000477713,SYK,LCK,9606,0.987,0,0.0,0.085,0.112,0.74,0.5,0.901
9606.ENSP00000364898,9606.ENSP00000472929,SYK,VAV1,9606,0.999,0,0.0,0.0,0.199,0.971,0.9,0.998
9606.ENSP00000386559,9606.ENSP00000411355,CD8A,PTPRC,9606,0.969,0,0.0,0.0,0.246,0.322,0.0,0.945
9606.ENSP00000386559,9606.ENSP00000477713,CD8A,LCK,9606,0.999,0,0.0,0.0,0.471,0.903,0.9,0.998
9606.ENSP00000411355,9606.ENSP00000472929,PTPRC,VAV1,9606,0.732,0,0.0,0.0,0.407,0.095,0.0,0.541
9606.ENSP00000411355,9606.ENSP00000477713,PTPRC,LCK,9606,0.999,0,0.0,0.0,0.28,0.848,0.9,0.993
9606.ENSP00000472929,9606.ENSP00000477713,VAV1,LCK,9606,0.988,0,0.0,0.0,0.256,0.292,0.4,0.967
9606.ENSP00000168712,9606.ENSP00000237837,FGF4,FGF23,9606,0.77,0,0.0,0.0,0.1,0.0,0.4,0.608
9606.ENSP00000168712,9606.ENSP00000257408,FGF4,KLB,9606,0.951,0,0.0,0.0,0.0,0.045,0.4,0.922
9606.ENSP00000168712,9606.ENSP00000393312,FGF4,FGFR1,9606,0.999,0,0.0,0.0,0.0,0.652,0.9,0.998
9606.ENSP00000180166,9606.ENSP00000237837,FGF20,FGF23,9606,0.768,0,0.0,0.0,0.092,0.0,0.4,0.609
9606.ENSP00000180166,9606.ENSP00000257408,FGF20,KLB,9606,0.905,0,0.0,0.0,0.0,0.045,0.4,0.848
9606.ENSP00000180166,9606.ENSP00000393312,FGF20,FGFR1,9606,0.999,0,0.0,0.0,0.0,0.418,0.9,0.995
9606.ENSP00000215530,9606.ENSP00000257408,FGF22,KLB,9606,0.904,0,0.0,0.0,0.0,0.045,0.4,0.846
9606.ENSP00000215530,9606.ENSP00000237837,FGF22,FGF23,9606,0.912,0,0.0,0.0,0.115,0.0,0.4,0.848
9606.ENSP00000215530,9606.ENSP00000393312,FGF22,FGFR1,9606,0.999,0,0.0,0.0,0.044,0.296,0.9,0.995
9606.ENSP00000228837,9606.ENSP00000237837,FGF6,FGF23,9606,0.77,0,0.0,0.0,0.139,0.0,0.4,0.591
9606.ENSP00000228837,9606.ENSP00000257408,FGF6,KLB,9606,0.903,0,0.0,0.0,0.0,0.045,0.4,0.844
9606.ENSP00000228837,9606.ENSP00000393312,FGF6,FGFR1,9606,0.999,0,0.0,0.0,0.0,0.483,0.9,0.997
9606.ENSP00000237837,9606.ENSP00000264664,FGF23,FGF10,9606,0.731,0,0.0,0.0,0.103,0.0,0.4,0.54
9606.ENSP00000237837,9606.ENSP00000267843,FGF23,FGF7,9606,0.765,0,0.0,0.0,0.062,0.0,0.4,0.616
9606.ENSP00000237837,9606.ENSP00000257408,FGF23,KLB,9606,0.979,0,0.0,0.0,0.047,0.066,0.4,0.966
9606.ENSP00000237837,9606.ENSP00000393312,FGF23,FGFR1,9606,0.999,0,0.0,0.0,0.0,0.979,0.9,0.997
9606.ENSP00000244007,9606.ENSP00000393312,PLCG1,FGFR1,9606,0.999,0,0.0,0.0,0.059,0.986,0.9,0.867
9606.ENSP00000257408,9606.ENSP00000264664,KLB,FGF10,9606,0.903,0,0.0,0.0,0.042,0.045,0.4,0.844
9606.ENSP00000257408,9606.ENSP00000267843,KLB,FGF7,9606,0.903,0,0.0,0.0,0.0,0.045,0.4,0.844
9606.ENSP00000257408,9606.ENSP00000393312,KLB,FGFR1,9606,0.999,0,0.0,0.0,0.062,0.807,0.9,0.997
9606.ENSP00000264498,9606.ENSP00000267843,FGF2,FGF7,9606,0.812,0,0.0,0.0,0.121,0.0,0.4,0.673
9606.ENSP00000264498,9606.ENSP00000393312,FGF2,FGFR1,9606,0.999,0,0.0,0.0,0.11,0.995,0.9,0.998
9606.ENSP00000264664,9606.ENSP00000393312,FGF10,FGFR1,9606,0.999,0,0.0,0.0,0.042,0.296,0.9,0.997
9606.ENSP00000267843,9606.ENSP00000393312,FGF7,FGFR1,9606,0.999,0,0.0,0.0,0.053,0.296,0.9,0.997
9606.ENSP00000222390,9606.ENSP00000351338,HGF,PLXNB1,9606,0.755,0,0.0,0.0,0.0,0.104,0.0,0.738
9606.ENSP00000222390,9606.ENSP00000401303,HGF,SHC1,9606,0.782,0,0.0,0.0,0.042,0.0,0.4,0.651
9606.ENSP00000222390,9606.ENSP00000376345,HGF,GRB2,9606,0.838,0,0.0,0.0,0.05,0.053,0.4,0.735
9606.ENSP00000222390,9606.ENSP00000262995,HGF,GAB1,9606,0.858,0,0.0,0.0,0.042,0.119,0.4,0.753
9606.ENSP00000222390,9606.ENSP00000362680,HGF,SRC,9606,0.867,0,0.0,0.0,0.0,0.096,0.4,0.775
9606.ENSP00000222390,9606.ENSP00000267101,HGF,ERBB3,9606,0.952,0,0.0,0.0,0.0,0.0,0.9,0.543
9606.ENSP00000222390,9606.ENSP00000398632,HGF,CD44,9606,0.964,0,0.0,0.0,0.07,0.363,0.0,0.945
9606.ENSP00000222390,9606.ENSP00000275493,HGF,EGFR,9606,0.98,0,0.0,0.0,0.0,0.0,0.65,0.947
9606.ENSP00000222390,9606.ENSP00000317272,HGF,MET,9606,0.999,0,0.0,0.0,0.042,0.989,0.9,0.999
9606.ENSP00000262995,9606.ENSP00000362680,GAB1,SRC,9606,0.89,0,0.0,0.0,0.048,0.197,0.4,0.789
9606.ENSP00000262995,9606.ENSP00000267101,GAB1,ERBB3,9606,0.932,0,0.0,0.0,0.049,0.071,0.9,0.327
9606.ENSP00000262995,9606.ENSP00000317272,GAB1,MET,9606,0.99,0,0.0,0.0,0.042,0.686,0.9,0.71
9606.ENSP00000262995,9606.ENSP00000401303,GAB1,SHC1,9606,0.995,0,0.0,0.0,0.0,0.605,0.9,0.9
9606.ENSP00000262995,9606.ENSP00000376345,GAB1,GRB2,9606,0.999,0,0.0,0.0,0.0,0.994,0.9,0.992
9606.ENSP00000262995,9606.ENSP00000275493,GAB1,EGFR,9606,0.999,0,0.0,0.0,0.044,0.877,0.9,0.986
9606.ENSP00000264033,9606.ENSP00000267101,CBL,ERBB3,9606,0.732,0,0.0,0.0,0.0,0.489,0.0,0.498
9606.ENSP00000264033,9606.ENSP00000401303,CBL,SHC1,9606,0.996,0,0.0,0.0,0.049,0.877,0.5,0.94
9606.ENSP00000264033,9606.ENSP00000317272,CBL,MET,9606,0.999,0,0.0,0.0,0.043,0.941,0.9,0.873
9606.ENSP00000264033,9606.ENSP00000376345,CBL,GRB2,9606,0.999,0,0.0,0.0,0.097,0.996,0.9,0.996
9606.ENSP00000264033,9606.ENSP00000362680,CBL,SRC,9606,0.999,0,0.0,0.0,0.049,0.912,0.5,0.993
9606.ENSP00000264033,9606.ENSP00000275493,CBL,EGFR,9606,0.999,0,0.0,0.0,0.042,0.996,0.9,0.994
9606.ENSP00000267101,9606.ENSP00000362680,ERBB3,SRC,9606,0.968,0,0.0,0.0,0.044,0.389,0.9,0.525
9606.ENSP00000267101,9606.ENSP00000317272,ERBB3,MET,9606,0.987,0,0.0,0.0,0.109,0.536,0.9,0.735
9606.ENSP00000267101,9606.ENSP00000376345,ERBB3,GRB2,9606,0.999,0,0.0,0.0,0.0,0.893,0.9,0.975
9606.ENSP00000267101,9606.ENSP00000401303,ERBB3,SHC1,9606,0.999,0,0.0,0.0,0.0,0.907,0.9,0.976
9606.ENSP00000267101,9606.ENSP00000275493,ERBB3,EGFR,9606,0.999,0,0.0,0.061,0.042,0.986,0.8,0.984
9606.ENSP00000275493,9606.ENSP00000317272,EGFR,MET,9606,0.996,0,0.0,0.0,0.25,0.806,0.0,0.978
9606.ENSP00000275493,9606.ENSP00000398632,EGFR,CD44,9606,0.998,0,0.0,0.0,0.072,0.785,0.0,0.995
9606.ENSP00000275493,9606.ENSP00000401303,EGFR,SHC1,9606,0.999,0,0.0,0.0,0.067,0.995,0.9,0.994
9606.ENSP00000275493,9606.ENSP00000376345,EGFR,GRB2,9606,0.999,0,0.0,0.0,0.042,0.996,0.9,0.996
9606.ENSP00000275493,9606.ENSP00000362680,EGFR,SRC,9606,0.999,0,0.0,0.0,0.042,0.928,0.9,0.988
9606.ENSP00000317272,9606.ENSP00000401303,MET,SHC1,9606,0.992,0,0.0,0.0,0.111,0.386,0.9,0.883
9606.ENSP00000317272,9606.ENSP00000362680,MET,SRC,9606,0.993,0,0.0,0.0,0.067,0.682,0.9,0.8
9606.ENSP00000317272,9606.ENSP00000398632,MET,CD44,9606,0.995,0,0.0,0.0,0.076,0.487,0.0,0.991
9606.ENSP00000317272,9606.ENSP00000351338,MET,PLXNB1,9606,0.996,0,0.0,0.0,0.043,0.636,0.9,0.899
9606.ENSP00000317272,9606.ENSP00000376345,MET,GRB2,9606,0.999,0,0.0,0.0,0.0,0.831,0.9,0.98
9606.ENSP00000362680,9606.ENSP00000398632,SRC,CD44,9606,0.972,0,0.0,0.0,0.074,0.624,0.0,0.926
9606.ENSP00000362680,9606.ENSP00000401303,SRC,SHC1,9606,0.999,0,0.0,0.0,0.102,0.792,0.9,0.989
9606.ENSP00000362680,9606.ENSP00000376345,SRC,GRB2,9606,0.999,0,0.0,0.0,0.083,0.558,0.9,0.986
9606.ENSP00000376345,9606.ENSP00000401303,GRB2,SHC1,9606,0.999,0,0.0,0.0,0.099,0.999,0.9,0.999
9606.ENSP00000258149,9606.ENSP00000360609,MDM2,HSP90AB1,9606,0.753,0,0.0,0.0,0.0,0.08,0.0,0.743
9606.ENSP00000258149,9606.ENSP00000368880,MDM2,FOXO1,9606,0.774,0,0.0,0.0,0.0,0.523,0.0,0.546
9606.ENSP00000258149,9606.ENSP00000335153,MDM2,HSP90AA1,9606,0.909,0,0.0,0.0,0.049,0.539,0.0,0.81
9606.ENSP00000258149,9606.ENSP00000339527,MDM2,FOXO3,9606,0.995,0,0.0,0.0,0.049,0.742,0.0,0.982
9606.ENSP00000258149,9606.ENSP00000451828,MDM2,AKT1,9606,0.999,0,0.0,0.0,0.0,0.891,0.9,0.98
9606.ENSP00000262719,9606.ENSP00000451828,PHLPP1,AKT1,9606,0.999,0,0.0,0.0,0.0,0.638,0.9,0.994
9606.ENSP00000263967,9606.ENSP00000368880,PIK3CA,FOXO1,9606,0.726,0,0.0,0.0,0.067,0.184,0.0,0.669
9606.ENSP00000263967,9606.ENSP00000335153,PIK3CA,HSP90AA1,9606,0.837,0,0.0,0.0,0.049,0.0,0.5,0.686
9606.ENSP00000263967,9606.ENSP00000354558,PIK3CA,MTOR,9606,0.963,0,0.0,0.0,0.06,0.166,0.9,0.592
9606.ENSP00000263967,9606.ENSP00000344220,PIK3CA,PDPK1,9606,0.976,0,0.0,0.0,0.126,0.073,0.9,0.744
9606.ENSP00000263967,9606.ENSP00000497733,PIK3CA,CDC42,9606,0.982,0,0.0,0.0,0.073,0.504,0.9,0.664
9606.ENSP00000263967,9606.ENSP00000451828,PIK3CA,AKT1,9606,0.998,0,0.0,0.0,0.06,0.738,0.9,0.951
9606.ENSP00000335153,9606.ENSP00000344220,HSP90AA1,PDPK1,9606,0.845,0,0.0,0.0,0.082,0.0,0.5,0.69
9606.ENSP00000335153,9606.ENSP00000360609,HSP90AA1,HSP90AB1,9606,0.997,0,0.0,0.048,0.783,0.896,0.9,0.048
9606.ENSP00000335153,9606.ENSP00000354558,HSP90AA1,MTOR,9606,0.998,0,0.0,0.0,0.095,0.994,0.0,0.794
9606.ENSP00000335153,9606.ENSP00000451828,HSP90AA1,AKT1,9606,0.999,0,0.0,0.0,0.049,0.883,0.9,0.996
9606.ENSP00000339527,9606.ENSP00000354558,FOXO3,MTOR,9606,0.747,0,0.0,0.0,0.049,0.05,0.0,0.743
9606.ENSP00000339527,9606.ENSP00000368880,FOXO3,FOXO1,9606,0.955,0,0.0,0.0,0.073,0.0,0.9,0.562
9606.ENSP00000339527,9606.ENSP00000451828,FOXO3,AKT1,9606,0.998,0,0.0,0.0,0.103,0.853,0.9,0.928
9606.ENSP00000344220,9606.ENSP00000368880,PDPK1,FOXO1,9606,0.702,0,0.0,0.0,0.088,0.051,0.0,0.683
9606.ENSP00000344220,9606.ENSP00000354558,PDPK1,MTOR,9606,0.848,0,0.0,0.0,0.367,0.272,0.0,0.696
9606.ENSP00000344220,9606.ENSP00000451828,PDPK1,AKT1,9606,0.999,0,0.0,0.082,0.095,0.918,0.9,0.926
9606.ENSP00000354558,9606.ENSP00000368880,MTOR,FOXO1,9606,0.758,0,0.0,0.0,0.0,0.05,0.0,0.755
9606.ENSP00000354558,9606.ENSP00000360609,MTOR,HSP90AB1,9606,0.998,0,0.0,0.0,0.103,0.994,0.0,0.784
9606.ENSP00000354558,9606.ENSP00000451828,MTOR,AKT1,9606,0.999,0,0.0,0.0,0.06,0.925,0.9,0.954
9606.ENSP00000360609,9606.ENSP00000451828,HSP90AB1,AKT1,9606,0.999,0,0.0,0.0,0.049,0.626,0.9,0.996
9606.ENSP00000368880,9606.ENSP00000451828,FOXO1,AKT1,9606,0.999,0,0.0,0.0,0.0,0.881,0.9,0.94
9606.ENSP00000451828,9606.ENSP00000497733,AKT1,CDC42,9606,0.999,0,0.0,0.0,0.092,0.11,0.0,0.999
9606.ENSP00000215832,9606.ENSP00000239223,MAPK1,DUSP1,9606,0.996,0,0.0,0.0,0.06,0.828,0.9,0.818
9606.ENSP00000215832,9606.ENSP00000264657,MAPK1,STAT3,9606,0.996,0,0.0,0.0,0.06,0.926,0.0,0.95
9606.ENSP00000215832,9606.ENSP00000309116,MAPK1,PTPN7,9606,0.998,0,0.0,0.0,0.056,0.871,0.9,0.918
9606.ENSP00000215832,9606.ENSP00000357055,MAPK1,PEA15,9606,0.998,0,0.0,0.0,0.062,0.971,0.7,0.781
9606.ENSP00000215832,9606.ENSP00000269305,MAPK1,TP53,9606,0.998,0,0.0,0.0,0.045,0.806,0.9,0.912
9606.ENSP00000215832,9606.ENSP00000360266,MAPK1,JUN,9606,0.998,0,0.0,0.0,0.0,0.771,0.9,0.958
9606.ENSP00000215832,9606.ENSP00000302486,MAPK1,MAP2K1,9606,0.999,0,0.0,0.0,0.152,0.929,0.9,0.95
9606.ENSP00000215832,9606.ENSP00000435412,MAPK1,RPS6KA1,9606,0.999,0,0.0,0.0,0.073,0.988,0.9,0.821
9606.ENSP00000215832,9606.ENSP00000262948,MAPK1,MAP2K2,9606,0.999,0,0.0,0.0,0.111,0.983,0.9,0.855
9606.ENSP00000215832,9606.ENSP00000498083,MAPK1,MKNK1,9606,0.999,0,0.0,0.0,0.104,0.981,0.9,0.558
9606.ENSP00000239223,9606.ENSP00000360266,DUSP1,JUN,9606,0.911,0,0.0,0.0,0.482,0.103,0.0,0.824
9606.ENSP00000262948,9606.ENSP00000302486,MAP2K2,MAP2K1,9606,0.996,0,0.0,0.051,0.049,0.836,0.9,0.783
9606.ENSP00000264657,9606.ENSP00000269305,STAT3,TP53,9606,0.994,0,0.0,0.0,0.063,0.164,0.8,0.97
9606.ENSP00000264657,9606.ENSP00000360266,STAT3,JUN,9606,0.995,0,0.0,0.0,0.061,0.328,0.0,0.993
9606.ENSP00000269305,9606.ENSP00000360266,TP53,JUN,9606,0.997,0,0.0,0.0,0.0,0.324,0.5,0.992
9606.ENSP00000302486,9606.ENSP00000360266,MAP2K1,JUN,9606,0.808,0,0.0,0.0,0.049,0.0,0.0,0.807
9606.ENSP00000261799,9606.ENSP00000300574,PDGFRB,CRK,9606,0.82,0,0.0,0.0,0.0,0.328,0.65,0.295
9606.ENSP00000261799,9606.ENSP00000269571,PDGFRB,ERBB2,9606,0.874,0,0.0,0.0,0.065,0.708,0.0,0.574
9606.ENSP00000261799,9606.ENSP00000264657,PDGFRB,STAT3,9606,0.915,0,0.0,0.0,0.059,0.411,0.5,0.732
9606.ENSP00000261799,9606.ENSP00000275493,PDGFRB,EGFR,9606,0.998,0,0.0,0.0,0.093,0.558,0.9,0.971
9606.ENSP00000261799,9606.ENSP00000362680,PDGFRB,SRC,9606,0.999,0,0.0,0.0,0.067,0.796,0.9,0.972
9606.ENSP00000264033,9606.ENSP00000267257,CBL,PXN,9606,0.871,0,0.0,0.0,0.092,0.628,0.0,0.65
9606.ENSP00000264033,9606.ENSP00000264657,CBL,STAT3,9606,0.88,0,0.0,0.0,0.067,0.421,0.5,0.608
9606.ENSP00000264033,9606.ENSP00000269571,CBL,ERBB2,9606,0.944,0,0.0,0.0,0.0,0.8,0.0,0.734
9606.ENSP00000264033,9606.ENSP00000362680,CBL,SRC,9606,0.999,0,0.0,0.0,0.049,0.912,0.5,0.993
9606.ENSP00000264033,9606.ENSP00000275493,CBL,EGFR,9606,0.999,0,0.0,0.0,0.042,0.996,0.9,0.994
9606.ENSP00000264033,9606.ENSP00000300574,CBL,CRK,9606,0.999,0,0.0,0.0,0.055,0.93,0.8,0.991
9606.ENSP00000264657,9606.ENSP00000267257,STAT3,PXN,9606,0.773,0,0.0,0.0,0.08,0.0,0.0,0.764
9606.ENSP00000264657,9606.ENSP00000269571,STAT3,ERBB2,9606,0.948,0,0.0,0.0,0.049,0.717,0.0,0.823
9606.ENSP00000264657,9606.ENSP00000335153,STAT3,HSP90AA1,9606,0.971,0,0.0,0.0,0.093,0.292,0.5,0.923
9606.ENSP00000264657,9606.ENSP00000275493,STAT3,EGFR,9606,0.998,0,0.0,0.0,0.042,0.925,0.0,0.985
9606.ENSP00000264657,9606.ENSP00000362680,STAT3,SRC,9606,0.999,0,0.0,0.0,0.091,0.841,0.9,0.996
9606.ENSP00000267257,9606.ENSP00000269571,PXN,ERBB2,9606,0.721,0,0.0,0.0,0.05,0.0,0.0,0.718
9606.ENSP00000267257,9606.ENSP00000275493,PXN,EGFR,9606,0.825,0,0.0,0.0,0.048,0.223,0.5,0.584
9606.ENSP00000267257,9606.ENSP00000320176,PXN,HCLS1,9606,0.994,0,0.0,0.0,0.113,0.0,0.0,0.993
9606.ENSP00000267257,9606.ENSP00000362680,PXN,SRC,9606,0.999,0,0.0,0.0,0.069,0.523,0.9,0.998
9606.ENSP00000267257,9606.ENSP00000316029,PXN,TLN1,9606,0.999,0,0.0,0.0,0.133,0.735,0.8,0.999
9606.ENSP00000267257,9606.ENSP00000300574,PXN,CRK,9606,0.999,0,0.0,0.0,0.049,0.752,0.5,0.995
